"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","1","561","15","0","2024","4","",145,1568,1587,1582,22465122,0,0,1094,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",9,6.6,3,0.2,26,1.7,42,2.7,2408672,12.0,0,0.0,0,0.0,102,10.3
"US000","1","5611","16","0","2024","4","",16,390,393,391,7099623,0,0,1396,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,33.3,28,7.7,28,7.7,28,7.7,689973,10.8,0,0.0,0,0.0,39,2.9
"US000","1","56111","17","0","2024","4","",16,390,393,391,7099623,0,0,1396,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,33.3,28,7.7,28,7.7,28,7.7,689973,10.8,0,0.0,0,0.0,39,2.9
"US000","1","561110","18","0","2024","4","",16,390,393,391,7099623,0,0,1396,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,33.3,28,7.7,28,7.7,28,7.7,689973,10.8,0,0.0,0,0.0,39,2.9
"US000","1","5612","16","0","2024","4","",13,152,156,152,1542652,0,0,774,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,62.5,-2,-1.3,3,2.0,-1,-0.7,320939,26.3,0,0.0,0,0.0,161,26.3
"US000","1","56121","17","0","2024","4","",13,152,156,152,1542652,0,0,774,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,62.5,-2,-1.3,3,2.0,-1,-0.7,320939,26.3,0,0.0,0,0.0,161,26.3
"US000","1","561210","18","0","2024","4","",13,152,156,152,1542652,0,0,774,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,62.5,-2,-1.3,3,2.0,-1,-0.7,320939,26.3,0,0.0,0,0.0,161,26.3
"US000","1","5613","16","0","2024","4","",1,2,2,2,33010,0,0,1270,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,2501,8.2,0,0.0,0,0.0,97,8.3
"US000","1","56132","17","0","2024","4","",1,2,2,2,33010,0,0,1270,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,2501,8.2,0,0.0,0,0.0,97,8.3
"US000","1","561320","18","0","2024","4","",1,2,2,2,33010,0,0,1270,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,2501,8.2,0,0.0,0,0.0,97,8.3
"US000","1","5614","16","0","2024","4","",6,454,457,456,7730422,0,0,1305,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,-1,-0.2,1,0.2,601981,8.4,0,0.0,0,0.0,102,8.5
"US000","1","56142","17","0","2024","4","",1,345,345,343,5031826,0,0,1124,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-5,-1.4,-11,-3.1,-11,-3.1,91935,1.9,0,0.0,0,0.0,49,4.6
"US000","1","561422","18","0","2024","4","",1,345,345,343,5031826,0,0,1124,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-5,-1.4,-11,-3.1,-11,-3.1,91935,1.9,0,0.0,0,0.0,49,4.6
"US000","1","56149","17","0","2024","4","",5,109,112,113,2698596,0,0,1865,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,4.8,10,9.8,12,11.9,510046,23.3,0,0.0,0,0.0,220,13.4
"US000","1","561499","18","0","2024","4","",5,109,112,113,2698596,0,0,1865,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,4.8,10,9.8,12,11.9,510046,23.3,0,0.0,0,0.0,220,13.4
"US000","1","5615","16","0","2024","4","",105,548,556,557,5768034,0,0,801,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-21,-3.7,-2,-0.4,12,2.2,777562,15.6,0,0.0,0,0.0,112,16.3
"US000","1","56151","17","0","2024","4","",7,3,6,3,24251,0,0,466,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,40.0,-1,-25.0,-2,-25.0,-1,-25.0,4749,24.4,0,0.0,0,0.0,185,65.8
"US000","1","561510","18","0","2024","4","",7,3,6,3,24251,0,0,466,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,40.0,-1,-25.0,-2,-25.0,-1,-25.0,4749,24.4,0,0.0,0,0.0,185,65.8
"US000","1","56152","17","0","2024","4","",51,98,100,97,987273,0,0,772,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-5.6,-5,-4.9,-7,-6.5,-4,-4.0,-12138,-1.2,0,0.0,0,0.0,30,4.0
"US000","1","561520","18","0","2024","4","",51,98,100,97,987273,0,0,772,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-5.6,-5,-4.9,-7,-6.5,-4,-4.0,-12138,-1.2,0,0.0,0,0.0,30,4.0
"US000","1","56159","17","0","2024","4","",47,447,450,457,4756510,0,0,811,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.2,-15,-3.2,7,1.6,17,3.9,784951,19.8,0,0.0,0,0.0,130,19.1
"US000","1","561599","18","0","2024","4","",47,447,450,457,4756510,0,0,811,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.2,-15,-3.2,7,1.6,17,3.9,784951,19.8,0,0.0,0,0.0,130,19.1
"US000","1","5616","16","0","2024","4","",1,10,10,10,168475,0,0,1296,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,9395,5.9,0,0.0,0,0.0,72,5.9
"US000","1","56161","17","0","2024","4","",1,10,10,10,168475,0,0,1296,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,9395,5.9,0,0.0,0,0.0,72,5.9
"US000","1","561611","18","0","2024","4","",1,10,10,10,168475,0,0,1296,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,9395,5.9,0,0.0,0,0.0,72,5.9
"US000","1","5617","16","0","2024","4","",2,3,4,4,41331,0,0,867,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-25.0,0,0.0,0,0.0,-2069,-4.8,0,0.0,0,0.0,32,3.8
"US000","1","56172","17","0","2024","4","",2,3,4,4,41331,0,0,867,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-25.0,0,0.0,0,0.0,-2069,-4.8,0,0.0,0,0.0,32,3.8
"US000","1","561720","18","0","2024","4","",2,3,4,4,41331,0,0,867,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-25.0,0,0.0,0,0.0,-2069,-4.8,0,0.0,0,0.0,32,3.8
"US000","1","5619","16","0","2024","4","",1,9,9,10,81575,0,0,672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-10.0,-2,-18.2,2,25.0,8390,11.5,0,0.0,0,0.0,90,15.5
"US000","1","56199","17","0","2024","4","",1,9,9,10,81575,0,0,672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-10.0,-2,-18.2,2,25.0,8390,11.5,0,0.0,0,0.0,90,15.5
"US000","1","561990","18","0","2024","4","",1,9,9,10,81575,0,0,672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-10.0,-2,-18.2,2,25.0,8390,11.5,0,0.0,0,0.0,90,15.5
"US000","1","562","15","0","2024","4","",18,124,124,123,1667473,0,0,1037,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.3,10,8.8,7,6.0,5,4.2,292440,21.3,0,0.0,0,0.0,128,14.1
"US000","1","5621","16","0","2024","4","",18,124,124,123,1667473,0,0,1037,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.3,10,8.8,7,6.0,5,4.2,292440,21.3,0,0.0,0,0.0,128,14.1
"US000","1","56211","17","0","2024","4","",18,124,124,123,1667473,0,0,1037,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.3,10,8.8,7,6.0,5,4.2,292440,21.3,0,0.0,0,0.0,128,14.1
"US000","1","562111","18","0","2024","4","",18,124,124,123,1667473,0,0,1037,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.3,10,8.8,7,6.0,5,4.2,292440,21.3,0,0.0,0,0.0,128,14.1
"US000","1","61","14","0","2024","4","",199,12751,12781,12802,286103399,0,0,1722,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,5.9,205,1.6,150,1.2,135,1.1,4509858,1.6,0,0.0,0,0.0,5,0.3
"US000","1","611","15","0","2024","4","",199,12751,12781,12802,286103399,0,0,1722,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,5.9,205,1.6,150,1.2,135,1.1,4509858,1.6,0,0.0,0,0.0,5,0.3
"US000","1","6111","16","0","2024","4","",64,5515,5544,5546,99165534,0,0,1378,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,6.7,171,3.2,146,2.7,115,2.1,4059208,4.3,0,0.0,0,0.0,21,1.5
"US000","1","61111","17","0","2024","4","",64,5515,5544,5546,99165534,0,0,1378,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,6.7,171,3.2,146,2.7,115,2.1,4059208,4.3,0,0.0,0,0.0,21,1.5
"US000","1","611110","18","0","2024","4","",64,5515,5544,5546,99165534,0,0,1378,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,6.7,171,3.2,146,2.7,115,2.1,4059208,4.3,0,0.0,0,0.0,21,1.5
"US000","1","6113","16","0","2024","4","",40,5294,5285,5285,139131089,0,0,2024,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-2.4,-17,-0.3,-46,-0.9,-38,-0.7,1836190,1.3,0,0.0,0,0.0,39,2.0
"US000","1","61131","17","0","2024","4","",40,5294,5285,5285,139131089,0,0,2024,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-2.4,-17,-0.3,-46,-0.9,-38,-0.7,1836190,1.3,0,0.0,0,0.0,39,2.0
"US000","1","611310","18","0","2024","4","",40,5294,5285,5285,139131089,0,0,2024,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-2.4,-17,-0.3,-46,-0.9,-38,-0.7,1836190,1.3,0,0.0,0,0.0,39,2.0
"US000","1","6114","16","0","2024","4","",3,9,10,10,195784,0,0,1558,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,200.0,1,12.5,1,11.1,1,11.1,54979,39.0,0,0.0,0,0.0,308,24.6
"US000","1","61143","17","0","2024","4","",3,9,10,10,195784,0,0,1558,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,200.0,1,12.5,1,11.1,1,11.1,54979,39.0,0,0.0,0,0.0,308,24.6
"US000","1","611430","18","0","2024","4","",3,9,10,10,195784,0,0,1558,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,200.0,1,12.5,1,11.1,1,11.1,54979,39.0,0,0.0,0,0.0,308,24.6
"US000","1","6115","16","0","2024","4","",29,1306,1310,1319,36350048,0,0,2132,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",6,26.1,23,1.8,13,1.0,19,1.5,-3265745,-8.2,0,0.0,0,0.0,-224,-9.5
"US000","1","61151","17","0","2024","4","",29,1306,1310,1319,36350048,0,0,2132,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",6,26.1,23,1.8,13,1.0,19,1.5,-3265745,-8.2,0,0.0,0,0.0,-224,-9.5
"US000","1","611512","18","0","2024","4","",1,5,5,5,67874,0,0,1044,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,25.0,1,25.0,2,66.7,24981,58.2,0,0.0,0,0.0,144,16.0
"US000","1","611519","18","0","2024","4","",28,1301,1305,1314,36282174,0,0,2136,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",6,27.3,22,1.7,12,0.9,17,1.3,-3290726,-8.3,0,0.0,0,0.0,-224,-9.5
"US000","1","6116","16","0","2024","4","",63,627,632,642,11260944,0,0,1367,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,27,4.5,36,6.0,38,6.3,1825226,19.3,0,0.0,0,0.0,157,13.0
"US000","1","61161","17","0","2024","4","",10,18,19,19,121716,0,0,502,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-10.0,1,5.6,-2,-9.5,702,0.6,0,0.0,0,0.0,29,6.1
"US000","1","611610","18","0","2024","4","",10,18,19,19,121716,0,0,502,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-10.0,1,5.6,-2,-9.5,702,0.6,0,0.0,0,0.0,29,6.1
"US000","1","61169","17","0","2024","4","",53,609,613,623,11139228,0,0,1393,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,29,5.0,35,6.1,40,6.9,1824524,19.6,0,0.0,0,0.0,158,12.8
"US000","1","611691","18","0","2024","4","",2,25,26,28,533574,0,0,1559,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,100.0,5,25.0,7,36.8,8,40.0,217827,69.0,0,0.0,0,0.0,324,26.2
"US000","1","611692","18","0","2024","4","",2,25,27,28,463104,0,0,1336,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-3.8,0,0.0,3,12.0,72956,18.7,0,0.0,0,0.0,182,15.8
"US000","1","611699","18","0","2024","4","",49,559,560,567,10142550,0,0,1388,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-2.0,25,4.7,28,5.3,29,5.4,1533741,17.8,0,0.0,0,0.0,149,12.0
"US000","1","62","14","0","2024","4","",1265,439742,438682,438510,11365647623,0,0,1992,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,0.9,416,0.1,-2816,-0.6,-6421,-1.4,368353692,3.3,0,0.0,0,0.0,78,4.1
"US000","1","621","15","0","2024","4","",460,41091,41118,41189,1076139362,0,0,2013,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-5,-1.1,460,1.1,211,0.5,-52,-0.1,52370030,5.1,0,0.0,0,0.0,89,4.6
"US000","1","6211","16","0","2024","4","",335,26760,26775,26909,727288388,0,0,2086,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-0.9,462,1.8,282,1.1,153,0.6,41565304,6.1,0,0.0,0,0.0,97,4.9
"US000","1","62111","17","0","2024","4","",335,26760,26775,26909,727288388,0,0,2086,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-0.9,462,1.8,282,1.1,153,0.6,41565304,6.1,0,0.0,0,0.0,97,4.9
"US000","1","621111","18","0","2024","4","",335,26760,26775,26909,727288388,0,0,2086,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-0.9,462,1.8,282,1.1,153,0.6,41565304,6.1,0,0.0,0,0.0,97,4.9
"US000","1","6213","16","0","2024","4","",7,130,128,126,3412514,0,0,2051,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,13.0,10,8.5,7,5.9,383730,12.7,0,0.0,0,0.0,65,3.3
"US000","1","62131","17","0","2024","4","",1,21,20,18,424000,0,0,1658,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,-1,-5.3,-9800,-2.3,0,0.0,0,0.0,-10,-0.6
"US000","1","621310","18","0","2024","4","",1,21,20,18,424000,0,0,1658,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,-1,-5.3,-9800,-2.3,0,0.0,0,0.0,-10,-0.6
"US000","1","62133","17","0","2024","4","",6,109,108,108,2988514,0,0,2122,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,16.0,10,10.2,8,8.0,393530,15.2,0,0.0,0,0.0,71,3.5
"US000","1","621330","18","0","2024","4","",6,109,108,108,2988514,0,0,2122,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,16.0,10,10.2,8,8.0,393530,15.2,0,0.0,0,0.0,71,3.5
"US000","1","6214","16","0","2024","4","",116,13950,13965,13904,338911741,0,0,1870,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-1.7,-18,-0.1,-78,-0.6,-209,-1.5,9936852,3.0,0,0.0,0,0.0,68,3.8
"US000","1","62142","17","0","2024","4","",3,172,168,171,4107241,0,0,1855,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,7,4.2,0,0.0,5,3.0,177386,4.5,0,0.0,0,0.0,38,2.1
"US000","1","621420","18","0","2024","4","",3,172,168,171,4107241,0,0,1855,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,7,4.2,0,0.0,5,3.0,177386,4.5,0,0.0,0,0.0,38,2.1
"US000","1","62149","17","0","2024","4","",113,13778,13797,13733,334804500,0,0,1870,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-1.7,-25,-0.2,-78,-0.6,-214,-1.5,9759466,3.0,0,0.0,0,0.0,68,3.8
"US000","1","621491","18","0","2024","4","",5,238,240,241,4644943,0,0,1491,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-24,-9.2,-21,-8.0,-16,-6.2,-274624,-5.6,0,0.0,0,0.0,36,2.5
"US000","1","621493","18","0","2024","4","",49,4135,4149,4147,86767861,0,0,1611,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,24,0.6,18,0.4,10,0.2,67899,0.1,0,0.0,0,0.0,-5,-0.3
"US000","1","621498","18","0","2024","4","",59,9405,9408,9345,243391696,0,0,1995,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-3.3,-25,-0.3,-75,-0.8,-208,-2.2,9966191,4.3,0,0.0,0,0.0,103,5.4
"US000","1","6215","16","0","2024","4","",2,251,250,250,6526719,0,0,2006,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,0.4,-3,-1.2,-3,-1.2,484144,8.0,0,0.0,0,0.0,162,8.8
"US000","1","62151","17","0","2024","4","",2,251,250,250,6526719,0,0,2006,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,0.4,-3,-1.2,-3,-1.2,484144,8.0,0,0.0,0,0.0,162,8.8
"US000","1","621511","18","0","2024","4","",2,251,250,250,6526719,0,0,2006,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,0.4,-3,-1.2,-3,-1.2,484144,8.0,0,0.0,0,0.0,162,8.8
"US000","1","622","15","0","2024","4","",448,380972,379738,379538,10064022354,0,0,2037,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",19,4.4,-723,-0.2,-3689,-1.0,-6927,-1.8,294563724,3.0,0,0.0,0,0.0,79,4.0
"US000","1","6221","16","0","2024","4","",441,373686,372479,372284,9890139769,0,0,2041,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",19,4.5,-827,-0.2,-3728,-1.0,-6893,-1.8,288415912,3.0,0,0.0,0,0.0,80,4.1
"US000","1","62211","17","0","2024","4","",441,373686,372479,372284,9890139769,0,0,2041,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",19,4.5,-827,-0.2,-3728,-1.0,-6893,-1.8,288415912,3.0,0,0.0,0,0.0,80,4.1
"US000","1","622110","18","0","2024","4","",441,373686,372479,372284,9890139769,0,0,2041,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",19,4.5,-827,-0.2,-3728,-1.0,-6893,-1.8,288415912,3.0,0,0.0,0,0.0,80,4.1
"US000","1","6222","16","0","2024","4","",4,6164,6143,6149,145432341,0,0,1818,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,134,2.2,71,1.2,25,0.4,6521622,4.7,0,0.0,0,0.0,59,3.4
"US000","1","62221","17","0","2024","4","",4,6164,6143,6149,145432341,0,0,1818,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,134,2.2,71,1.2,25,0.4,6521622,4.7,0,0.0,0,0.0,59,3.4
"US000","1","622210","18","0","2024","4","",4,6164,6143,6149,145432341,0,0,1818,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,134,2.2,71,1.2,25,0.4,6521622,4.7,0,0.0,0,0.0,59,3.4
"US000","1","6223","16","0","2024","4","",3,1122,1116,1105,28450244,0,0,1964,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-30,-2.6,-32,-2.8,-59,-5.1,-373810,-1.3,0,0.0,0,0.0,44,2.3
"US000","1","62231","17","0","2024","4","",3,1122,1116,1105,28450244,0,0,1964,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-30,-2.6,-32,-2.8,-59,-5.1,-373810,-1.3,0,0.0,0,0.0,44,2.3
"US000","1","622310","18","0","2024","4","",3,1122,1116,1105,28450244,0,0,1964,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-30,-2.6,-32,-2.8,-59,-5.1,-373810,-1.3,0,0.0,0,0.0,44,2.3
"US000","1","623","15","0","2024","4","",9,1458,1475,1474,29840103,0,0,1563,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,12.5,57,4.1,72,5.1,76,5.4,1349949,4.7,0,0.0,0,0.0,-2,-0.1
"US000","1","6231","16","0","2024","4","",5,287,290,293,5136839,0,0,1363,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,25.0,37,14.8,40,16.0,39,15.4,1060124,26.0,0,0.0,0,0.0,115,9.2
"US000","1","62311","17","0","2024","4","",5,287,290,293,5136839,0,0,1363,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,25.0,37,14.8,40,16.0,39,15.4,1060124,26.0,0,0.0,0,0.0,115,9.2
"US000","1","623110","18","0","2024","4","",5,287,290,293,5136839,0,0,1363,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,25.0,37,14.8,40,16.0,39,15.4,1060124,26.0,0,0.0,0,0.0,115,9.2
"US000","1","6233","16","0","2024","4","",4,1171,1185,1181,24703264,0,0,1612,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,20,1.7,32,2.8,37,3.2,289825,1.2,0,0.0,0,0.0,-22,-1.3
"US000","1","62331","17","0","2024","4","",4,1171,1185,1181,24703264,0,0,1612,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,20,1.7,32,2.8,37,3.2,289825,1.2,0,0.0,0,0.0,-22,-1.3
"US000","1","623311","18","0","2024","4","",3,1145,1159,1156,24265285,0,0,1618,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,18,1.6,31,2.7,37,3.3,204779,0.9,0,0.0,0,0.0,-28,-1.7
"US000","1","623312","18","0","2024","4","",1,26,26,25,437979,0,0,1313,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,8.3,1,4.0,0,0.0,85046,24.1,0,0.0,0,0.0,212,19.3
"US000","1","624","15","0","2024","4","",348,16221,16351,16309,195645804,0,0,924,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-4,-1.1,622,4.0,590,3.7,482,3.0,20069989,11.4,0,0.0,0,0.0,65,7.6
"US000","1","6241","16","0","2024","4","",140,2498,2534,2542,34455433,0,0,1050,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-6,-4.1,101,4.2,146,6.1,134,5.6,3653530,11.9,0,0.0,0,0.0,62,6.3
"US000","1","62411","17","0","2024","4","",44,905,925,930,10009322,0,0,837,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-6.4,33,3.8,67,7.8,51,5.8,1752873,21.2,0,0.0,0,0.0,107,14.7
"US000","1","624110","18","0","2024","4","",44,905,925,930,10009322,0,0,837,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-6.4,33,3.8,67,7.8,51,5.8,1752873,21.2,0,0.0,0,0.0,107,14.7
"US000","1","62412","17","0","2024","4","",31,298,304,305,7190176,0,0,1829,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-8.8,11,3.8,15,5.2,11,3.7,201652,2.9,0,0.0,0,0.0,-25,-1.3
"US000","1","624120","18","0","2024","4","",31,298,304,305,7190176,0,0,1829,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-8.8,11,3.8,15,5.2,11,3.7,201652,2.9,0,0.0,0,0.0,-25,-1.3
"US000","1","62419","17","0","2024","4","",65,1295,1305,1307,17255935,0,0,1019,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,57,4.6,64,5.2,72,5.8,1699005,10.9,0,0.0,0,0.0,52,5.4
"US000","1","624190","18","0","2024","4","",65,1295,1305,1307,17255935,0,0,1019,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,57,4.6,64,5.2,72,5.8,1699005,10.9,0,0.0,0,0.0,52,5.4
"US000","1","6242","16","0","2024","4","",12,208,216,222,1967117,0,0,703,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,50,31.6,62,40.3,70,46.1,576939,41.5,0,0.0,0,0.0,12,1.7
"US000","1","62421","17","0","2024","4","",9,128,135,138,1182549,0,0,681,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,42,48.8,51,60.7,54,64.3,419539,55.0,0,0.0,0,0.0,-12,-1.7
"US000","1","624210","18","0","2024","4","",9,128,135,138,1182549,0,0,681,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,42,48.8,51,60.7,54,64.3,419539,55.0,0,0.0,0,0.0,-12,-1.7
