"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06079","5","31131","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",9.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311314","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",13.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31134","77","0","2024","4","",4,31,35,36,377219,36192,671,853,"",5.63,1.42,1.62,1.70,1.18,2.22,1.07,0.75,"",0,0.0,-3,-8.8,0,0.0,4,12.5,-43749,-10.4,7916,28.0,108,19.2,-109,-11.3
"06079","5","311340","78","0","2024","4","",4,31,35,36,377219,36192,671,853,"",5.63,1.42,1.62,1.70,1.18,2.22,1.07,0.75,"",0,0.0,-3,-8.8,0,0.0,4,12.5,-43749,-10.4,7916,28.0,108,19.2,-109,-11.3
"06079","5","31135","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311352","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3114","76","0","2024","4","",3,15,15,15,351668,4428,177,1803,"",1.07,0.10,0.11,0.12,0.19,0.03,0.03,1.69,"",0,0.0,-2,-11.8,-2,-11.8,-2,-11.8,-435234,-55.3,4428,100.0,177,100.0,-1758,-49.4
"06079","5","31141","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311411","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31142","77","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311421","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311422","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",6.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3115","76","0","2024","4","",4,66,57,56,517616,57189,2087,667,"",1.44,0.49,0.43,0.44,0.25,0.67,1.05,0.56,"",0,0.0,-3,-4.3,-11,-16.2,-11,-16.4,3991,0.8,-28526,-33.3,-579,-21.7,86,14.8
"06079","5","31151","77","0","2024","4","N",3,0,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311513","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",2.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311514","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",3.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31152","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311520","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3116","76","0","2024","4","",4,28,28,35,270759,27311,607,687,"",0.88,0.06,0.06,0.08,0.05,0.08,0.12,0.76,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31161","77","0","2024","4","",4,28,28,35,270759,27311,607,687,"",0.88,0.06,0.06,0.08,0.05,0.08,0.12,0.76,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311611","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311612","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311613","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",4.61,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3118","76","0","2024","4","",30,548,551,544,6565296,354640,10350,922,"",1.94,1.95,1.99,2.01,2.21,1.47,1.58,1.11,"",2,7.1,16,3.0,13,2.4,26,5.0,852159,14.9,-80968,-18.6,-1328,-11.4,92,11.1
"06079","5","31181","77","0","2024","4","N",29,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311811","78","0","2024","4","N",15,0,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,0,"N",-1,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311812","78","0","2024","4","",14,305,313,308,4479960,186831,5666,1116,"",3.38,2.55,2.66,2.69,3.09,1.91,2.11,1.17,"",2,16.7,7,2.3,11,3.6,10,3.4,630475,16.4,-1597,-0.8,89,1.6,127,12.8
"06079","5","31182","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311824","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3119","76","0","2024","4","",14,218,218,213,2968992,183372,5125,1056,"",1.67,1.02,1.03,1.03,0.99,1.07,1.01,0.96,"",1,7.7,4,1.9,6,2.8,7,3.4,237964,8.7,5429,3.1,-31,-0.6,59,5.9
"06079","5","31191","77","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311919","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",2.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31192","77","0","2024","4","",4,45,44,45,411539,57598,1457,709,"",2.34,1.97,1.96,2.05,1.37,2.54,2.19,0.69,"",0,0.0,7,18.4,4,10.0,7,18.4,17480,4.4,10866,23.3,556,61.7,-75,-9.6
"06079","5","311920","78","0","2024","4","",4,45,44,45,411539,57598,1457,709,"",2.34,1.97,1.96,2.05,1.37,2.54,2.19,0.69,"",0,0.0,7,18.4,4,10.0,7,18.4,17480,4.4,10866,23.3,556,61.7,-75,-9.6
"06079","5","31193","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311930","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31194","77","0","2024","4","",4,127,128,121,1833888,61752,1997,1126,"",3.32,3.14,3.23,3.13,2.68,2.53,2.61,0.85,"",0,0.0,-5,-3.8,-1,-0.8,-7,-5.5,152816,9.1,-19965,-24.4,-836,-29.5,129,12.9
"06079","5","311941","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311942","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",4.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31199","77","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","311991","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","312","75","0","2024","4","",208,3379,3215,3081,52653913,2638463,82001,1256,"",12.62,12.53,12.49,12.44,16.20,14.12,13.64,1.30,"",7,3.5,-144,-4.1,-307,-8.7,-240,-7.2,-27605012,-34.4,-404710,-13.3,-2286,-2.7,-531,-29.7
"06079","5","3121","76","0","2024","4","",208,3379,3215,3081,52653913,2638463,82001,1256,"",12.96,12.95,12.93,12.88,17.11,14.67,14.43,1.32,"",7,3.5,-144,-4.1,-307,-8.7,-240,-7.2,-27605012,-34.4,-404710,-13.3,-2286,-2.7,-531,-29.7
"06079","5","31211","77","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","312112","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31212","77","0","2024","4","",14,466,467,467,6745876,449518,14884,1112,"",2.39,5.40,5.61,5.80,8.10,6.39,7.17,1.45,"",-1,-6.7,-24,-4.9,-46,-9.0,-25,-5.1,-193473,-2.8,-116530,-20.6,-1087,-6.8,41,3.8
"06079","5","312120","78","0","2024","4","",14,466,467,467,6745876,449518,14884,1112,"",2.39,5.40,5.61,5.80,8.10,6.39,7.17,1.45,"",-1,-6.7,-24,-4.9,-46,-9.0,-25,-5.1,-193473,-2.8,-116530,-20.6,-1087,-6.8,41,3.8
"06079","5","31213","77","0","2024","4","",188,2883,2715,2580,45512541,2138032,64757,1284,"",33.27,44.14,46.01,47.05,64.64,42.89,34.10,1.41,"",7,3.9,-115,-3.8,-257,-8.6,-205,-7.4,-27233270,-37.4,-228396,-9.7,-738,-1.1,-633,-33.0
"06079","5","312130","78","0","2024","4","",188,2883,2715,2580,45512541,2138032,64757,1284,"",33.27,44.14,46.01,47.05,64.64,42.89,34.10,1.41,"",7,3.9,-115,-3.8,-257,-8.6,-205,-7.4,-27233270,-37.4,-228396,-9.7,-738,-1.1,-633,-33.0
"06079","5","31214","77","0","2024","4","N",4,0,0,0,0,0,0,0,"N",2.16,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","312140","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",2.16,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","313","75","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3133","76","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31331","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","313310","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","314","75","0","2024","4","",5,50,52,50,801910,26802,594,1217,"",0.82,0.66,0.70,0.68,0.91,0.54,0.52,1.34,"",0,0.0,2,4.2,2,4.0,1,2.0,177092,28.3,-1055,-3.8,78,15.1,236,24.1
"06079","5","3141","76","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31412","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","314120","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3149","76","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31491","77","0","2024","4","",3,43,44,44,593788,23969,552,1046,"",1.92,2.37,2.49,2.55,2.72,1.73,1.57,1.10,"",0,0.0,5,13.2,4,10.0,5,12.8,21921,3.8,4915,25.8,168,43.8,-82,-7.3
"06079","5","314910","78","0","2024","4","",3,43,44,44,593788,23969,552,1046,"",1.92,2.37,2.49,2.55,2.72,1.73,1.57,1.10,"",0,0.0,5,13.2,4,10.0,5,12.8,21921,3.8,4915,25.8,168,43.8,-82,-7.3
"06079","5","31499","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","314999","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","315","75","0","2024","4","",4,143,136,134,1761666,36418,617,984,"",0.65,2.21,2.14,2.16,2.18,0.84,0.41,1.00,"",0,0.0,-5,-3.4,-12,-8.1,-13,-8.8,-129734,-6.9,-47303,-56.5,-1055,-63.1,-1,-0.1
"06079","5","3152","76","0","2024","4","",4,143,136,134,1761666,36418,617,984,"",0.88,2.84,2.75,2.79,2.75,1.18,0.51,0.98,"",0,0.0,-5,-3.4,-12,-8.1,-13,-8.8,-129734,-6.9,-47303,-56.5,-1055,-63.1,-1,-0.1
"06079","5","31521","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","315210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31525","77","0","2024","4","N",3,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","315250","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","316","75","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3169","76","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","31699","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","316990","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","321","75","0","2024","4","",5,13,13,14,247458,8580,312,1428,"",0.32,0.04,0.04,0.05,0.06,0.03,0.04,1.38,"",0,0.0,-12,-48.0,-9,-40.9,-7,-33.3,-26680,-9.7,-69813,-89.1,-2118,-87.2,498,53.5
"06079","5","3219","76","0","2024","4","",5,13,13,14,247458,8580,312,1428,"",0.47,0.07,0.07,0.08,0.10,0.05,0.08,1.43,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32191","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","321918","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32199","77","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","321991","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","321999","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","322","75","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3222","76","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32222","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","322220","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","323","75","0","2024","4","",18,182,182,183,3040423,100640,2993,1283,"",0.67,0.65,0.66,0.68,0.82,0.54,0.67,1.25,"",-2,-10.0,1,0.6,-2,-1.1,6,3.4,597295,24.4,2861,2.9,12,0.4,243,23.4
"06079","5","3231","76","0","2024","4","",18,182,182,183,3040423,100640,2993,1283,"",0.67,0.65,0.66,0.68,0.82,0.54,0.67,1.25,"",-2,-10.0,1,0.6,-2,-1.1,6,3.4,597295,24.4,2861,2.9,12,0.4,243,23.4
"06079","5","32311","77","0","2024","4","",18,182,182,183,3040423,100640,2993,1283,"",0.70,0.68,0.69,0.71,0.86,0.57,0.70,1.25,"",-2,-10.0,1,0.6,-2,-1.1,6,3.4,597295,24.4,2861,2.9,12,0.4,243,23.4
"06079","5","323111","78","0","2024","4","",10,128,127,127,2338406,54584,2156,1413,"",0.56,0.64,0.65,0.67,0.83,0.43,0.72,1.28,"",-2,-16.7,1,0.8,-4,-3.1,1,0.8,497698,27.0,-13754,-20.1,-210,-8.9,307,27.8
"06079","5","323113","78","0","2024","4","",8,54,55,56,702017,46056,837,982,"",1.07,0.89,0.93,0.97,1.16,1.00,0.72,1.25,"",0,0.0,0,0.0,2,3.8,5,9.8,99597,16.5,16615,56.4,222,36.1,102,11.6
"06079","5","324","75","0","2024","4","",5,13,13,13,370280,1434,70,2191,"",1.96,0.15,0.15,0.16,0.15,0.06,0.06,0.99,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3241","76","0","2024","4","",5,13,13,13,370280,1434,70,2191,"",1.96,0.15,0.15,0.16,0.15,0.06,0.06,0.99,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32411","77","0","2024","4","N",4,0,0,0,0,0,0,0,"N",5.98,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","324110","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",5.98,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32412","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","324121","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325","75","0","2024","4","",19,429,429,436,9927322,76637,2239,1770,"",0.77,0.60,0.62,0.64,0.61,0.26,0.29,0.99,"",-3,-13.6,-30,-6.5,-34,-7.3,-30,-6.4,-1137131,-10.3,-319606,-80.7,-10686,-82.7,-70,-3.8
"06079","5","3251","76","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32518","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325180","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32519","77","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325199","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3252","76","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32521","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325211","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3253","76","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32531","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325315","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",10.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3254","76","0","2024","4","",5,122,122,125,3684472,35780,886,2304,"",0.66,0.44,0.45,0.47,0.52,0.28,0.27,1.15,"",-3,-37.5,-16,-11.6,-18,-12.9,-15,-10.7,-179944,-4.7,-1165,-3.2,-65,-6.8,171,8.0
"06079","5","32541","77","0","2024","4","",5,122,122,125,3684472,35780,886,2304,"",0.66,0.44,0.45,0.47,0.52,0.28,0.27,1.15,"",-3,-37.5,-16,-11.6,-18,-12.9,-15,-10.7,-179944,-4.7,-1165,-3.2,-65,-6.8,171,8.0
"06079","5","325411","78","0","2024","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-2,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325412","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325413","78","0","2024","4","",3,112,111,114,3490238,27794,678,2390,"",6.19,5.11,5.16,5.41,6.76,3.40,3.70,1.29,"",0,0.0,4,3.7,1,0.9,3,2.7,173381,5.2,-3724,-11.8,-84,-11.0,63,2.7
"06079","5","325414","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","3256","76","0","2024","4","",7,104,104,104,2283373,14818,371,1689,"",1.79,1.15,1.16,1.19,1.34,0.28,0.27,1.15,"",0,0.0,2,2.0,0,0.0,0,0.0,-1244815,-35.3,-46861,-76.0,-753,-67.0,-937,-35.7
"06079","5","32561","77","0","2024","4","",3,77,78,77,1925376,8931,163,1915,"",1.40,1.65,1.69,1.70,1.95,0.43,0.28,1.16,"",0,0.0,0,0.0,0,0.0,-2,-2.5,-1270736,-39.8,-21038,-70.2,-369,-69.4,-1237,-39.2
"06079","5","325611","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325612","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",2.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32562","77","0","2024","4","",4,27,26,27,357997,5887,208,1033,"",2.26,0.61,0.60,0.64,0.50,0.19,0.26,0.81,"",0,0.0,2,8.0,0,0.0,2,8.0,25921,7.8,-25823,-81.4,-384,-64.9,25,2.5
"06079","5","325620","78","0","2024","4","",4,27,26,27,357997,5887,208,1033,"",2.26,0.61,0.60,0.64,0.50,0.19,0.26,0.81,"",0,0.0,2,8.0,0,0.0,2,8.0,25921,7.8,-25823,-81.4,-384,-64.9,25,2.5
"06079","5","3259","76","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32599","77","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","325998","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","326","75","0","2024","4","",9,195,200,206,3475519,125876,5211,1335,"",0.64,0.34,0.36,0.38,0.43,0.39,0.64,1.18,"",0,0.0,26,15.4,51,34.2,39,23.4,789978,29.4,66314,111.3,2671,105.2,57,4.5
"06079","5","3261","76","0","2024","4","N",8,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","32611","77","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","326111","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
